100,0000000000E+0	3,2139699572E-3	24,4964249196E-3
100,2000000000E+0	27,4958818621E-3	-15,0177943684E-3
100,4000000000E+0	13,2171402768E-3	-2,3536469471E-3
100,6000000000E+0	3,5257731121E-3	-9,8470407690E-3
100,8000000000E+0	1,3209332571E-3	5,4293025852E-3
101,0000000000E+0	13,2358116829E-3	7,7891389221E-3
101,2000000000E+0	12,8449479311E-3	-407,2855044251E-6
101,4000000000E+0	10,3563562240E-3	16,0964323228E-3
101,6000000000E+0	29,4878746781E-3	-7,9787881968E-3
101,8000000000E+0	9,3950634456E-3	-5,2819540467E-6
102,0000000000E+0	20,8274272090E-3	-2,4068233148E-3
102,2000000000E+0	3,6714444730E-3	-4,2733918036E-3
102,4000000000E+0	18,0389271853E-3	-6,8497570872E-3
102,6000000000E+0	-2,4507112254E-3	3,3871036078E-3
102,8000000000E+0	15,1452914779E-3	11,1590284691E-3
103,0000000000E+0	18,4741752309E-3	-3,1161247463E-3
103,2000000000E+0	6,0212187354E-3	1,6049333685E-3
103,4000000000E+0	20,4676966088E-3	-5,1496865610E-3
103,6000000000E+0	4,0967681351E-3	8,9313370326E-3
103,8000000000E+0	21,2922797708E-3	4,7468514111E-3
104,0000000000E+0	18,5518790805E-3	-12,5165065698E-3
104,2000000000E+0	14,2476200418E-3	7,0478333113E-3
104,4000000000E+0	13,3728691270E-3	-11,4517775403E-3
104,6000000000E+0	11,3700450291E-3	-251,4563037824E-6
104,8000000000E+0	616,4949957741E-6	6,7399758160E-3
105,0000000000E+0	28,2343667573E-3	10,4958766748E-3
105,2000000000E+0	13,9815045439E-3	-968,5145165525E-6
105,4000000000E+0	35,8074563593E-3	6,5167739591E-3
105,6000000000E+0	5,4966148843E-3	-29,5760801738E-3
105,8000000000E+0	13,5045947556E-3	4,6848744507E-3
106,0000000000E+0	5,3185862778E-3	-8,6206549151E-3
106,2000000000E+0	144,9824052631E-6	2,3307730422E-3
106,4000000000E+0	18,7484178112E-3	2,5200024914E-3
106,6000000000E+0	3,2096342665E-3	816,2874500386E-6
106,8000000000E+0	14,9052370894E-3	4,5384178079E-3
