20,0000000000E+0	-1,6346114259E+0	-223,9073542615E-3
20,2000000000E+0	-1,6356635089E+0	-222,8821143317E-3
20,4000000000E+0	-1,6377084585E+0	-221,2328455886E-3
20,6000000000E+0	-1,6382026075E+0	-219,1378255647E-3
20,8000000000E+0	-1,6389866118E+0	-218,4213532388E-3
21,0000000000E+0	-1,6407326157E+0	-217,2609330434E-3
21,2000000000E+0	-1,6418882596E+0	-215,2818822751E-3
21,4000000000E+0	-1,6425028179E+0	-213,8218436279E-3
21,6000000000E+0	-1,6438500890E+0	-213,0534991180E-3
21,8000000000E+0	-1,6452675041E+0	-211,0601746326E-3
22,0000000000E+0	-1,6459856013E+0	-209,7679846875E-3
22,2000000000E+0	-1,6467871800E+0	-208,6510052279E-3
22,4000000000E+0	-1,6479478597E+0	-207,6599070559E-3
22,6000000000E+0	-1,6486103773E+0	-206,5698957155E-3
22,8000000000E+0	-1,6502305423E+0	-205,1536327784E-3
23,0000000000E+0	-1,6503651269E+0	-203,4084932115E-3
23,2000000000E+0	-1,6515170528E+0	-202,5806013731E-3
23,4000000000E+0	-1,6525081592E+0	-201,0641996761E-3
23,6000000000E+0	-1,6523848026E+0	-199,8710340986E-3
23,8000000000E+0	-1,6539188513E+0	-200,9005787242E-3
24,0000000000E+0	-1,6562143473E+0	-197,8709357797E-3
24,2000000000E+0	-1,6558226151E+0	-196,4478307767E-3
24,4000000000E+0	-1,6566696731E+0	-195,3628489419E-3
24,6000000000E+0	-1,6575130159E+0	-194,2146849503E-3
24,8000000000E+0	-1,6582641930E+0	-193,2138894290E-3
25,0000000000E+0	-1,6591567660E+0	-192,0597872321E-3
25,2000000000E+0	-1,6598171802E+0	-190,9976927431E-3
25,4000000000E+0	-1,6605232490E+0	-189,7359787451E-3
25,6000000000E+0	-1,6607604555E+0	-188,9966897552E-3
25,8000000000E+0	-1,6619609898E+0	-188,3445371380E-3
26,0000000000E+0	-1,6627462242E+0	-186,9229228825E-3
