100,0000000000E+0	-1,5175284977E+0	1,2613229439E+0
100,2000000000E+0	1,0537974126E+0	1,0120316879E+0
100,4000000000E+0	60,7734733188E-3	447,3870443514E-3
100,6000000000E+0	-7,8270377442E-3	635,2537512085E-3
100,8000000000E+0	332,3209231592E-3	493,1697538041E-3
101,0000000000E+0	-102,3966029373E-3	512,5217470216E-3
101,2000000000E+0	218,6353670163E-3	668,7430992096E-3
101,4000000000E+0	138,4206697643E-3	400,4928556122E-3
101,6000000000E+0	133,7340805305E-3	726,6819884840E-3
101,8000000000E+0	359,6183711082E-3	246,7294539242E-3
102,0000000000E+0	-92,4970182919E-3	410,1099119341E-3
102,2000000000E+0	-47,8149618314E-3	591,4060158988E-3
102,4000000000E+0	290,3192280773E-3	649,0168910645E-3
102,6000000000E+0	-6,8927317085E-3	275,5355669671E-3
102,8000000000E+0	14,4676799631E-3	900,3312612326E-3
103,0000000000E+0	395,4834706369E-3	499,1267661831E-3
103,2000000000E+0	6,8529762310E-3	425,4383239991E-3
103,4000000000E+0	134,0906726661E-3	723,6963399253E-3
103,6000000000E+0	196,9726346836E-3	562,4467995836E-3
103,8000000000E+0	207,1097396591E-3	608,8687862881E-3
104,0000000000E+0	238,5232814879E-3	457,8272022674E-3
104,2000000000E+0	-50,8291509109E-3	458,6947854147E-3
104,4000000000E+0	327,4436627553E-3	824,7114475214E-3
104,6000000000E+0	63,2100058591E-3	115,7043631223E-3
104,8000000000E+0	17,0373246915E-3	774,8295538483E-3
105,0000000000E+0	187,6512213377E-3	574,9277839743E-3
105,2000000000E+0	200,5390772647E-3	394,7681778113E-3
105,4000000000E+0	-84,7667915530E-3	548,0809582469E-3
105,6000000000E+0	217,0863541823E-3	889,2726126879E-3
105,8000000000E+0	382,0217455777E-3	331,8775923008E-3
106,0000000000E+0	-9,0201141916E-3	532,0121605366E-3
106,2000000000E+0	300,1733061233E-3	804,8178982544E-3
106,4000000000E+0	318,3554089893E-3	225,3912472705E-3
106,6000000000E+0	2,3245124425E-3	711,4773977634E-3
106,8000000000E+0	365,7511372954E-3	331,5789097146E-3
107,0000000000E+0	-136,0071046158E-3	581,5559289949E-3
107,2000000000E+0	326,2621203028E-3	656,7747742259E-3
107,4000000000E+0	34,9682609757E-3	451,7140061990E-3
107,6000000000E+0	322,2585201632E-3	687,3737339715E-3
107,8000000000E+0	241,2274181926E-3	360,3759486469E-3
108,0000000000E+0	107,5272193750E-3	443,6885712006E-3
108,2000000000E+0	101,5946699281E-3	458,8123544617E-3
108,4000000000E+0	93,4174433443E-3	501,7904160103E-3
108,6000000000E+0	24,7825595718E-3	678,4485328264E-3
108,8000000000E+0	250,0044567612E-3	470,9463510913E-3
109,0000000000E+0	48,8474704446E-3	560,7586305996E-3
109,2000000000E+0	98,8875891457E-3	697,7513552696E-3
109,4000000000E+0	252,4163831889E-3	418,2065447820E-3
109,6000000000E+0	-47,5885001595E-3	642,9384166292E-3
109,8000000000E+0	295,2113549394E-3	460,7532951354E-3
110,0000000000E+0	-277,2936115771E-3	662,2204707764E-3
110,2000000000E+0	325,1049630437E-3	788,4212206716E-3
110,4000000000E+0	212,8579466585E-3	635,3307428425E-3
110,6000000000E+0	244,4303155520E-3	548,4035013752E-3
110,8000000000E+0	130,3740573581E-3	627,6514035133E-3
111,0000000000E+0	290,8695884874E-3	516,6042620970E-3
111,2000000000E+0	83,3400930231E-3	623,6325122092E-3
111,4000000000E+0	241,1571226641E-3	561,6137394454E-3
111,6000000000E+0	54,3708843057E-3	527,1387390813E-3
111,8000000000E+0	192,1807867894E-3	697,4450397010E-3
112,0000000000E+0	169,8815339780E-3	614,4806697625E-3
112,2000000000E+0	291,4469173558E-3	310,3071030459E-3
112,4000000000E+0	-147,9241063224E-3	627,5698793587E-3
112,6000000000E+0	65,7471725848E-3	560,2848674093E-3
112,8000000000E+0	203,6889545828E-3	741,7691014283E-3
113,0000000000E+0	103,6495965157E-3	527,9753692343E-3
113,2000000000E+0	170,0173612724E-3	632,0945679138E-3
113,4000000000E+0	122,5920260607E-3	571,4608371325E-3
113,6000000000E+0	72,6155287167E-3	698,4252811758E-3
113,8000000000E+0	296,6383715886E-3	674,1331461438E-3
114,0000000000E+0	101,8220713591E-3	496,5012103382E-3
114,2000000000E+0	106,1629701662E-3	561,6761112164E-3
114,4000000000E+0	-6,0627021555E-3	756,3428231391E-3
114,6000000000E+0	240,0274147616E-3	467,1747288751E-3
114,8000000000E+0	-167,4408002042E-3	827,1511536733E-3
115,0000000000E+0	288,2915368997E-3	712,2717397267E-3
115,2000000000E+0	221,6689246724E-3	701,8349318839E-3
115,4000000000E+0	3,3049787602E-3	620,5626046060E-3
115,6000000000E+0	397,8294916012E-3	719,2841619095E-3
115,8000000000E+0	-17,9480644833E-3	599,2171689612E-3
116,0000000000E+0	287,3422945419E-3	616,6987654199E-3
116,2000000000E+0	64,6555450259E-3	580,1305151057E-3
116,4000000000E+0	-61,2656497387E-3	666,4608347778E-3
116,6000000000E+0	283,6637679293E-3	867,1867898597E-3
116,8000000000E+0	165,2358012806E-3	551,8525674942E-3
117,0000000000E+0	144,1457965399E-3	620,9979879253E-3
117,2000000000E+0	149,7559500724E-3	756,6119428412E-3
117,4000000000E+0	218,2558259121E-3	432,9567831988E-3
117,6000000000E+0	-58,5111568374E-3	769,1949866894E-3
117,8000000000E+0	387,9462085138E-3	625,4129184627E-3
118,0000000000E+0	-131,5519074206E-3	445,5125898738E-3
118,2000000000E+0	53,4398795757E-3	888,1075588436E-3
118,4000000000E+0	240,6215243068E-3	663,1771017738E-3
118,6000000000E+0	8,2552695082E-3	761,5463648853E-3
118,8000000000E+0	376,8922757496E-3	647,9017313792E-3
119,0000000000E+0	94,9845344887E-3	532,4515050830E-3
119,2000000000E+0	8,3970634391E-3	447,9773094384E-3
119,4000000000E+0	-23,9855553596E-3	881,2714251253E-3
119,6000000000E+0	194,8255762636E-3	417,9767826450E-3
119,8000000000E+0	-7,0417546197E-3	1,0120774499E+0
120,0000000000E+0	384,1164515764E-3	335,0678757964E-3
120,2000000000E+0	19,6077539466E-3	732,7804744977E-3
120,4000000000E+0	197,2777717115E-3	521,1581379316E-3
120,6000000000E+0	-35,2953792723E-3	584,7609854519E-3
120,8000000000E+0	262,6236313385E-3	777,9395016088E-3
121,0000000000E+0	-32,9175261607E-3	440,3850876986E-3
121,2000000000E+0	288,5529940328E-3	823,7975329949E-3
121,4000000000E+0	-41,9563268348E-3	303,9093545250E-3
121,6000000000E+0	36,8166235903E-3	836,3527267600E-3
121,8000000000E+0	203,8689201304E-3	593,5480612475E-3
122,0000000000E+0	138,3957626484E-3	476,2313204058E-3
122,2000000000E+0	-30,9701127744E-3	564,7478951267E-3
122,4000000000E+0	65,5666993511E-3	671,4384048550E-3
122,6000000000E+0	145,0999921572E-3	544,0177225215E-3
122,8000000000E+0	-108,9375269044E-3	690,9007375976E-3
123,0000000000E+0	283,6702240022E-3	669,1530606517E-3
123,2000000000E+0	-39,2703021749E-3	594,7769624988E-3
123,4000000000E+0	199,9323755024E-3	639,4294321899E-3
123,6000000000E+0	-23,5082021274E-3	619,9670614129E-3
123,8000000000E+0	220,0664548401E-3	718,7422575128E-3
124,0000000000E+0	-37,6344280118E-3	566,8337198615E-3
124,2000000000E+0	359,6087762666E-3	867,0369216787E-3
124,4000000000E+0	64,2000518422E-3	496,8563315496E-3
124,6000000000E+0	256,1861412580E-3	685,2930618747E-3
124,8000000000E+0	134,1120788047E-3	654,4845855552E-3
125,0000000000E+0	195,7723717771E-3	625,5989617416E-3
125,2000000000E+0	197,1659333658E-3	541,4173188316E-3
125,4000000000E+0	56,2923184141E-3	840,7060795749E-3
125,6000000000E+0	531,0755409425E-3	271,7963020038E-3
125,8000000000E+0	-455,4118226506E-3	694,7283074451E-3
126,0000000000E+0	547,1237622936E-3	960,2158686972E-3
126,2000000000E+0	118,0848039190E-3	234,6639729937E-3
126,4000000000E+0	-150,4725132552E-3	879,0860485838E-3
126,6000000000E+0	458,2734318279E-3	737,3136732214E-3
126,8000000000E+0	-47,7378295669E-3	479,8093875329E-3
127,0000000000E+0	56,6876287763E-3	691,7583591613E-3
127,2000000000E+0	30,8107973818E-3	985,5403769753E-3
127,4000000000E+0	477,0556876452E-3	474,6089281295E-3
127,6000000000E+0	-155,9258508773E-3	674,7736555570E-3
127,8000000000E+0	246,4277473334E-3	767,4925042482E-3
128,0000000000E+0	201,2888987988E-3	513,5513273582E-3
128,2000000000E+0	-207,2850915343E-3	717,2701504397E-3
128,4000000000E+0	397,7532507467E-3	1,0194984344E+0
128,6000000000E+0	413,5187630729E-3	275,3260569673E-3
128,8000000000E+0	-352,0443522519E-3	667,8285662830E-3
129,0000000000E+0	564,3848416346E-3	922,6581317899E-3
129,2000000000E+0	-81,2575520869E-3	289,3536388232E-3
129,4000000000E+0	33,3542225538E-3	919,9737633150E-3
129,6000000000E+0	323,4865232378E-3	681,8173645800E-3
129,8000000000E+0	-74,5428813321E-3	603,2646176494E-3
130,0000000000E+0	297,3788980301E-3	757,6122973860E-3
130,2000000000E+0	-76,4654754630E-3	624,8713525442E-3
130,4000000000E+0	265,2249194867E-3	879,5664969419E-3
130,6000000000E+0	129,3929917432E-3	614,2729248667E-3
130,8000000000E+0	169,8289515610E-3	860,8926349912E-3
131,0000000000E+0	463,2366948890E-3	583,0266670931E-3
131,2000000000E+0	-230,6761970018E-3	491,8678842982E-3
131,4000000000E+0	284,2604132549E-3	995,5290056912E-3
131,6000000000E+0	6,2198948157E-3	580,7278901151E-3
131,8000000000E+0	260,2340749708E-3	1,0926481650E+0
132,0000000000E+0	599,9833581924E-3	390,4864800146E-3
132,2000000000E+0	-376,8407847970E-3	531,0444166204E-3
132,4000000000E+0	395,3049740360E-3	973,0011104654E-3
132,6000000000E+0	16,0296709437E-3	375,0856902158E-3
132,8000000000E+0	-66,6328706053E-3	922,6023719355E-3
133,0000000000E+0	428,5473060721E-3	740,0685105060E-3
133,2000000000E+0	-54,8575763989E-3	438,7207681519E-3
133,4000000000E+0	139,3416177419E-3	923,6602989072E-3
133,6000000000E+0	222,5514663579E-3	586,7084421811E-3
133,8000000000E+0	73,3206671137E-3	603,8509319091E-3
134,0000000000E+0	24,0806646258E-3	774,4973211668E-3
134,2000000000E+0	218,2483977660E-3	772,5992327010E-3
134,4000000000E+0	161,4623119020E-3	538,7261375520E-3
134,6000000000E+0	-68,1433219103E-3	807,3992965055E-3
134,8000000000E+0	300,7584680930E-3	732,3108763328E-3
135,0000000000E+0	-8,3025745923E-3	661,8441316264E-3
135,2000000000E+0	140,9948626022E-3	822,2729262913E-3
135,4000000000E+0	152,2762802018E-3	755,1098391066E-3
135,6000000000E+0	227,3619012323E-3	750,1830164094E-3
135,8000000000E+0	111,8624509338E-3	607,7362921852E-3
136,0000000000E+0	72,1343772403E-3	818,1225867773E-3
136,2000000000E+0	271,3394481504E-3	698,9167538695E-3
136,4000000000E+0	4,4587478775E-3	628,8157936998E-3
136,6000000000E+0	143,5127025797E-3	919,6370750835E-3
136,8000000000E+0	340,5701039198E-3	635,4524081307E-3
137,0000000000E+0	26,6099254479E-3	590,5777568352E-3
137,2000000000E+0	96,0939904665E-3	772,5020309057E-3
137,4000000000E+0	68,4430694647E-3	717,2491025039E-3
137,6000000000E+0	152,5308849207E-3	850,2671502497E-3
137,8000000000E+0	173,1027304869E-3	656,6543407714E-3
138,0000000000E+0	100,2269633959E-3	812,2331532074E-3
138,2000000000E+0	221,7277361338E-3	708,7262688538E-3
138,4000000000E+0	81,5188584863E-3	685,8084982110E-3
138,6000000000E+0	176,5562163263E-3	822,2546660449E-3
